active,areaname,configid,lat,long,meter number,subareaname,zonename
1,Campus,32713,39.999895,-83.005915,UE327,FIFTEENTH AVE E,E1 Campus
1,Campus,32714,39.999927,-83.004605,UE348,FIFTEENTH AVE E,E1 Campus
1,Campus,32713,39.999854,-83.005075,UE339,FIFTEENTH AVE E,E1 Campus
1,Campus,32714,39.999922,-83.004459,UE350,FIFTEENTH AVE E,E1 Campus
1,Campus,32714,40.000039,-83.006763,UE302,FIFTEENTH AVE E,E1 Campus
1,Campus,32713,39.998802,-83.006478,UE295,FOURTEENTH AVE E,E1 Campus
1,Campus,32716,40.004852,-83.007793,UE565,FRAMBES AVE E,E1 Campus
1,Campus,32716,40.004881,-83.008358,UE551,FRAMBES AVE E,E1 Campus
1,Campus,32715,40.004954,-83.007918,UE554,FRAMBES AVE E,E1 Campus
1,Campus,32716,40.004854,-83.007859,UE563,FRAMBES AVE E,E1 Campus
1,Campus,32716,40.004873,-83.00821,UE555,FRAMBES AVE E,E1 Campus
1,Campus,32715,40.004961,-83.008061,UE550,FRAMBES AVE E,E1 Campus
1,Campus,32715,40.004958,-83.007987,UE552,FRAMBES AVE E,E1 Campus
1,Campus,32715,40.004982,-83.008479,UE534,FRAMBES AVE E,E1 Campus
1,Campus,32715,40.004952,-83.007846,UE556,FRAMBES AVE E,E1 Campus
1,Campus,32713,39.999818,-83.004357,UE355,FIFTEENTH AVE E,E1 Campus
1,Campus,32713,39.999835,-83.004682,UE349,FIFTEENTH AVE E,E1 Campus
1,Campus,32713,39.998811,-83.006628,UE291,FOURTEENTH AVE E,E1 Campus
1,Campus,32713,39.998792,-83.006306,UE299,FOURTEENTH AVE E,E1 Campus
1,Campus,32713,39.998796,-83.00639,UE297,FOURTEENTH AVE E,E1 Campus
1,Campus,32713,39.999925,-83.006585,UE313,FIFTEENTH AVE E,E1 Campus
1,Campus,32713,39.999939,-83.006871,UE307,FIFTEENTH AVE E,E1 Campus
1,Campus,32713,39.99991,-83.006298,UE321,FIFTEENTH AVE E,E1 Campus
1,Campus,32713,39.999855,-83.00515,UE337,FIFTEENTH AVE E,E1 Campus
1,Campus,32714,39.999899,-83.00399,UE358,FIFTEENTH AVE E,E1 Campus
1,Discovery District,980,39.9702,-82.99206,NT533,GRANT AVE N,E3 Downtown
1,Downtown Business District,1675,39.95654,-82.99531,EE161,MAIN ST E,E3 Downtown
1,Downtown Business District,979,39.955682,-83.004132,WE224,MAIN ST W,E3 Downtown
1,Downtown Business District,979,39.955733,-83.003692,WE214,MAIN ST W,E3 Downtown
1,Downtown Business District,5743,39.955956,-83.000451,WE51,MAIN ST W,E3 Downtown
1,Downtown Business District,979,39.955689,-83.004041,WE222,MAIN ST W,E3 Downtown
1,Downtown Business District,979,39.955698,-83.003956,WE220,MAIN ST W,E3 Downtown
1,Downtown Business District,1675,39.95652,-82.99539,EE159,MAIN ST E,E3 Downtown
1,Downtown Business District,1675,39.956508,-82.995557,EE155,MAIN ST E,E3 Downtown
1,Downtown Business District,1675,39.95649,-82.99572,EE151,MAIN ST E,E3 Downtown
1,Downtown Business District,5743,39.95651,-82.99556,EE154,MAIN ST E,E3 Downtown
1,Downtown Business District,1703,39.95656,-82.99647,EE102,MAIN ST E,E3 Downtown
1,Downtown Business District,979,39.966262,-83.004907,NG302,MARCONI BLVD,E3 Downtown
1,Downtown Business District,979,39.954761,-82.998876,EC1,MOUND ST E,E3 Downtown
1,Downtown Business District,980,39.955055,-82.996274,EC101,MOUND ST E,E3 Downtown
1,Downtown Business District,979,39.95494,-82.997283,EC39,MOUND ST E,E3 Downtown
1,Downtown Business District,979,39.954772,-82.998727,EC5,MOUND ST E,E3 Downtown
1,Downtown Business District,979,39.955744,-83.003611,WE212,MAIN ST W,E3 Downtown
1,Downtown Business District,979,39.955711,-83.003866,WE218,MAIN ST W,E3 Downtown
1,Grant-Town,982,39.961081,-82.991507,EK409,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961183,-82.991904,EK408,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961001,-82.993468,EK302,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961199,-82.99176,EK412,STATE ST E,E3 Downtown
1,Grant-Town,44071,39.960783,-82.995332,EK206,STATE ST E,E3 Downtown
1,Grant-Town,982,39.960984,-82.993609,EK298,STATE ST E,E3 Downtown
1,Grant-Town,982,39.960949,-82.992615,EK275,STATE ST E,E3 Downtown
1,Grant-Town,44071,39.960656,-82.995176,EK209,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961117,-82.992496,EK318,STATE ST E,E3 Downtown
1,Grant-Town,44071,39.960886,-82.994473,EK256,STATE ST E,E3 Downtown
1,Grant-Town,44071,39.960858,-82.994708,EK250,STATE ST E,E3 Downtown
1,Grant-Town,982,39.96125,-82.991291,EK422,STATE ST E,E3 Downtown
1,Grant-Town,44071,39.960759,-82.994252,EK229,STATE ST E,E3 Downtown
1,Grant-Town,982,39.96104,-82.993147,EK310,STATE ST E,E3 Downtown
1,Grant-Town,982,39.959878,-82.991481,EI408,TOWN ST E,E3 Downtown
1,Grant-Town,4887,39.960145,-82.989029,EI600,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959516,-82.994595,EI230,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.96003,-82.988762,EI509,TOWN ST E,E3 Downtown
1,Grant-Town,4887,39.960226,-82.988301,EI616,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959537,-82.994416,EI238,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960105,-82.989381,EI506,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959306,-82.994871,EI209,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959506,-82.994684,EI226,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960062,-82.98848,EI517,TOWN ST E,E3 Downtown
1,Grant-Town,44071,39.960765,-82.995552,EK200,STATE ST E,E3 Downtown
1,Grant-Town,44071,39.960878,-82.994551,EK254,STATE ST E,E3 Downtown
1,Grant-Town,982,39.960989,-82.993541,EK300,STATE ST E,E3 Downtown
1,Grant-Town,982,39.960967,-82.992466,EK279,STATE ST E,E3 Downtown
1,Grant-Town,982,39.96109,-82.991433,EK413,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961021,-82.993309,EK306,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961189,-82.991826,EK410,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961009,-82.993383,EK304,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961052,-82.991766,EK403,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961069,-82.99289,EK316,STATE ST E,E3 Downtown
1,Grant-Town,982,39.959445,-82.995254,EI202,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959762,-82.992568,EI322,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.96029,-82.987748,EI630,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.96017,-82.987543,EI537,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959346,-82.99449,EI219,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959411,-82.993956,EI231,TOWN ST E,E3 Downtown
1,Discovery District,980,39.96928,-82.99269,EY403,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96943,-82.99353,EY370,MT VERNON AVE,E3 Downtown
1,GREENWOOD LOT,44647,39.98614,-83.006,F29,31012,E2 Short North
1,Convention Center,980,39.972503,-83.006971,WBB215,SPRUCE ST,E3 Downtown
1,Discovery District,980,39.96928,-82.99261,EY405,MT VERNON AVE,E3 Downtown
1,Convention Center,980,39.972492,-83.006723,WBB211,SPRUCE ST,E3 Downtown
1,Downtown Business District,979,39.968152,-83.005259,NG408,ARENA DISTRICT,E3 Downtown
1,Downtown Business District,979,39.968074,-83.005244,NG404,ARENA DISTRICT,E3 Downtown
1,Downtown Business District,979,39.9677,-83.005174,NG364,ARENA DISTRICT,E3 Downtown
1,Downtown Business District,979,39.967456,-83.005124,NG350,ARENA DISTRICT,E3 Downtown
1,Discovery District,980,39.966884,-82.995312,ET300,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96689,-82.99528,ET306,SPRING ST E,E3 Downtown
1,Discovery District,980,0.0,0.0,ET415,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET365,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET656,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET429,SPRING ST E2,E3 Downtown
1,Discovery District,980,39.967051,-82.99386,ET398,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96683,-82.9959,ET206,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96708,-82.99357,ET400,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96721,-82.99249,ET458,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96717,-82.99282,ET450,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96693,-82.99491,ET310,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96688,-82.99538,ET304,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96711,-82.99338,ET406,SPRING ST E,E3 Downtown
1,Discovery District,980,39.966893,-82.995235,ET302,SPRING ST E,E3 Downtown
1,Discovery District,980,39.967043,-82.993938,ET396,SPRING ST E,E3 Downtown
1,Discovery District,980,39.966876,-82.99539,ET298,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96711,-82.9933,ET408,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96712,-82.99322,ET410,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96682,-82.99603,ET202,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96718,-82.99274,ET452,SPRING ST E,E3 Downtown
1,Discovery District,980,39.968228,-82.987064,ET604,SPRING ST E2,E3 Downtown
1,Discovery District,980,39.968442,-82.985821,ET630,SPRING ST E2,E3 Downtown
1,Discovery District,980,39.967701,-82.989741,ET556,SPRING ST E2,E3 Downtown
1,Discovery District,980,39.968366,-82.986378,ET622,SPRING ST E2,E3 Downtown
1,Discovery District,980,39.968273,-82.986832,ET610,SPRING ST E2,E3 Downtown
1,Discovery District,980,39.9672,-82.99258,ET456,SPRING ST E,E3 Downtown
1,Discovery District,980,39.966868,-82.995461,ET296,SPRING ST E,E3 Downtown
1,Discovery District,980,39.96719,-82.99266,ET454,SPRING ST E,E3 Downtown
1,Discovery District,980,39.9669,-82.99518,ET308,SPRING ST E,E3 Downtown
1,Downtown Business District,987,39.96227,-83.001347,WN6,BROAD ST E,E3 Downtown
1,Downtown Business District,979,39.962407,-83.000066,EN8,BROAD ST E,E3 Downtown
1,Downtown Business District,981,39.962555,-82.998747,EN28,BROAD ST E,E3 Downtown
1,Downtown Business District,1703,39.962536,-82.996851,EN153,BROAD ST E,E3 Downtown
1,Downtown Business District,981,39.962598,-82.998388,EN62,BROAD ST E,E3 Downtown
1,Downtown Business District,1703,39.962482,-82.997397,EN101,BROAD ST E,E3 Downtown
1,Downtown Business District,1703,39.96249,-82.99733,EN103,BROAD ST E,E3 Downtown
1,Downtown Business District,981,39.962563,-82.998678,EN30,BROAD ST E,E3 Downtown
1,Downtown Business District,1713,39.962529,-82.998999,EN18,BROAD ST E,E3 Downtown
1,Downtown Business District,979,39.962387,-83.00023,EN4,BROAD ST E,E3 Downtown
1,Downtown Business District,981,39.962538,-82.998916,EN24,BROAD ST E,E3 Downtown
1,Downtown Business District,981,39.962548,-82.998823,EN26,BROAD ST E,E3 Downtown
1,Discovery District,980,39.97012,-82.99316,NS572,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.97006,-82.99316,NS570,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.972067,-82.993002,NS722,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.97035,-82.99314,NS580,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96682,-82.99596,ET204,SPRING ST E,E3 Downtown
1,Discovery District,4266,39.9651,-82.98489,NZ61,JEFFERSON AVE,E3 Downtown
1,Campus,44221,40.00838,-83.009296,UE594,NORTHWOOD AVE E,E1 Campus
1,Downtown Business District,5743,39.95595,-83.000526,WE53,MAIN ST W,E3 Downtown
1,Downtown Business District,5743,39.955814,-83.001703,WE105,MAIN ST W,E3 Downtown
1,Downtown Business District,979,39.955805,-83.003129,WE200,MAIN ST W,E3 Downtown
1,Downtown Business District,2867,39.955649,-83.003134,WE201,MAIN ST W,E3 Downtown
1,Downtown Business District,5743,39.955806,-83.00178,WE107,MAIN ST W,E3 Downtown
1,Downtown Business District,5743,39.955938,-83.000608,WE55,MAIN ST W,E3 Downtown
1,Downtown Business District,5743,39.955917,-83.00076,WE59,MAIN ST W,E3 Downtown
1,Downtown Business District,2867,39.95564,-83.003194,WE203,MAIN ST W,E3 Downtown
1,Downtown Business District,979,39.955795,-83.003196,WE202,MAIN ST W,E3 Downtown
1,Downtown Business District,2867,39.95563,-83.003274,WE205,MAIN ST W,E3 Downtown
1,Downtown Business District,5743,39.955719,-83.002509,WE151,MAIN ST W,E3 Downtown
1,Downtown Business District,979,39.955753,-83.003521,WE210,MAIN ST W,E3 Downtown
1,Downtown Business District,5743,39.955831,-83.00155,WE101,MAIN ST W,E3 Downtown
1,Downtown Business District,979,39.955786,-83.003267,WE204,MAIN ST W,E3 Downtown
1,Downtown Business District,979,39.966314,-83.004915,NG304,MARCONI BLVD,E3 Downtown
1,Downtown Business District,1675,39.962778,-83.004221,NG4,MARCONI BLVD,E3 Downtown
1,Downtown Business District,979,39.966213,-83.004897,NG300,MARCONI BLVD,E3 Downtown
1,Downtown Business District,1675,39.962303,-83.004308,NG1,MARCONI BLVD,E3 Downtown
1,Downtown Business District,979,39.954782,-82.998656,EC7,MOUND ST E,E3 Downtown
1,Downtown Business District,979,39.954836,-82.998112,EC25,MOUND ST E,E3 Downtown
1,Downtown Business District,979,39.954863,-82.99792,EC31,MOUND ST E,E3 Downtown
1,Downtown Business District,1675,39.955123,-82.995713,EC117,MOUND ST E,E3 Downtown
1,Downtown Business District,980,39.955068,-82.996164,EC105,MOUND ST E,E3 Downtown
1,Downtown Business District,980,39.954185,-83.004006,WC211,MOUND ST W2,E3 Downtown
1,Downtown Business District,980,39.954403,-83.003302,WC208,MOUND ST W2,E3 Downtown
1,Downtown Business District,980,39.954146,-83.004329,WC219,MOUND ST W2,E3 Downtown
1,Downtown Business District,980,39.954159,-83.004251,WC217,MOUND ST W2,E3 Downtown
1,Downtown Business District,980,39.954232,-83.003606,WC205,MOUND ST W2,E3 Downtown
1,Downtown Business District,1675,39.95449,-83.001378,WC107,MOUND ST W,E3 Downtown
1,Downtown Business District,1675,39.954534,-83.002217,WC128,MOUND ST W,E3 Downtown
1,Downtown Business District,1675,39.95448,-83.001462,WC109,MOUND ST W,E3 Downtown
1,Downtown Business District,1675,39.95451,-83.001239,WC103,MOUND ST W,E3 Downtown
1,Downtown Business District,1675,39.954501,-83.001292,WC105,MOUND ST W,E3 Downtown
1,Downtown Business District,5743,39.955823,-83.00163,WE103,MAIN ST W,E3 Downtown
1,Campus,44221,39.995239,-83.007617,UW168,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995352,-83.010474,UW167,ELEVENTH AVE W,E1 Campus
1,Campus,44221,40.003095,-83.008177,UE457,EIGHTEENTH AVE E,E1 Campus
1,Campus,44221,40.00309,-83.008102,UE461,EIGHTEENTH AVE E,E1 Campus
1,Campus,44221,39.995256,-83.007971,UW103,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995489,-83.011576,UW200,ELEVENTH AVE W,E1 Campus
1,Discovery District,980,0.0,0.0,ET405,SPRING ST E2,E3 Downtown
1,Discovery District,985,39.96284,-82.98683,SW4,WASHINGTON AVE S,E3 Downtown
1,Discovery District,979,39.96392,-82.99563,NP61,YOUNG ST N,E3 Downtown
1,Discovery District,1675,39.96321,-82.99549,NP5,YOUNG ST N,E3 Downtown
1,Discovery District,1675,39.96327,-82.99551,NP7,YOUNG ST N,E3 Downtown
1,Discovery District,979,39.963792,-82.995611,NP57,YOUNG ST N,E3 Downtown
1,Discovery District,980,39.968033,-82.988118,ET592,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET353,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET407,SPRING ST E2,E3 Downtown
1,Discovery District,980,39.968242,-82.986988,ET606,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET381,SPRING ST E2,E3 Downtown
1,Discovery District,980,39.965294,-82.987298,NW106,WASHINGTON AVE N,E3 Downtown
1,Discovery District,980,39.964667,-82.987181,NW4,WASHINGTON AVE N,E3 Downtown
1,Discovery District,980,39.96577,-82.98737,NW158,WASHINGTON AVE N,E3 Downtown
1,Discovery District,980,39.9662,-82.98748,NW172,WASHINGTON AVE N,E3 Downtown
1,Discovery District,980,39.964601,-82.987169,NW2,WASHINGTON AVE N,E3 Downtown
1,Discovery District,980,39.965119,-82.987271,NW102,WASHINGTON AVE N,E3 Downtown
1,Discovery District,980,39.966369,-82.992877,NS208,SIXTH ST N,E3 Downtown
1,Discovery District,980,39.965478,-82.992576,NS122,SIXTH ST N,E3 Downtown
1,Discovery District,980,39.97146,-82.99305,NS702,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96814,-82.99321,NS362,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96963,-82.99319,NS556,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96845,-82.99327,NS372,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96796,-82.99317,NS356,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.971512,-82.993054,NS704,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.9708,-82.9931,NS594,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96808,-82.99319,NS360,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96969,-82.99319,NS558,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.971626,-82.993034,NS708,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96958,-82.99319,NS554,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.97018,-82.99315,NS574,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.97072,-82.99311,NS592,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.971894,-82.993013,NS716,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96783,-82.99315,NS352,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.97084,-82.9931,NS596,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.9709,-82.99309,NS598,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.971569,-82.993041,NS706,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96833,-82.99324,NS368,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96742,-82.99307,NS304,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.97097,-82.99309,NS600,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.971945,-82.993009,NS718,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.9679,-82.99316,NS354,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.97213,-82.992999,NS724,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.9703,-82.99314,NS578,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96748,-82.99308,NS306,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.972243,-82.992992,NS728,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.972007,-82.993006,NS720,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96827,-82.99323,NS366,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.96734,-82.99305,NS302,SIXTH ST N2,E3 Downtown
1,Discovery District,980,39.965354,-82.987309,NW108,WASHINGTON AVE N,E3 Downtown
1,Discovery District,985,39.9629,-82.98685,SW2,WASHINGTON AVE S,E3 Downtown
1,Discovery District,985,39.96272,-82.98681,SW8,WASHINGTON AVE S,E3 Downtown
1,Discovery District,985,39.96278,-82.98682,SW6,WASHINGTON AVE S,E3 Downtown
1,Discovery District,1675,39.96308,-82.99547,NP1,YOUNG ST N,E3 Downtown
1,Discovery District,1675,39.96333,-82.99552,NP9,YOUNG ST N,E3 Downtown
1,Discovery District,979,39.96367,-82.99559,NP53,YOUNG ST N,E3 Downtown
1,Discovery District,979,39.96398,-82.99564,NP63,YOUNG ST N,E3 Downtown
1,Downtown Business District,979,39.967771,-83.005184,NG368,ARENA DISTRICT,E3 Downtown
1,Discovery District,980,0.0,0.0,ET371,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET357,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET351,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET403,SPRING ST E2,E3 Downtown
1,Discovery District,980,0.0,0.0,ET409,SPRING ST E2,E3 Downtown
1,Discovery District,980,39.965056,-82.987259,NW100,WASHINGTON AVE N,E3 Downtown
1,Campus,44221,39.995354,-83.008109,UW114,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995554,-83.01321,UW238,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995351,-83.008026,UW112,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995499,-83.011811,UW206,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995561,-83.013395,UW242,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995502,-83.011888,UW208,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995239,-83.007617,UW132,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995279,-83.008627,UW119,ELEVENTH AVE W,E1 Campus
0,Campus,44226,39.995595,-83.014257,UW264,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995446,-83.010444,UW178,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.9953,-83.0092,UW133,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995482,-83.011421,UW196,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995239,-83.007617,UW177,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995339,-83.007758,UW104,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995239,-83.007617,UW134,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995258,-83.008054,UW105,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995364,-83.00835,UW120,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995266,-83.008216,UW109,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.99527,-83.008377,UW113,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.99531,-83.00929,UW135,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.99531,-83.00937,UW137,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995538,-83.012814,UW228,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995401,-83.011718,UW193,ELEVENTH AVE W,E1 Campus
1,Campus,44225,39.995236,-83.007519,UW97,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995368,-83.008433,UW122,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995239,-83.007617,UW165,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995371,-83.008501,UW124,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995493,-83.011655,UW202,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995277,-83.008542,UW117,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.99552,-83.012308,UW220,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.9953,-83.00912,UW131,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995239,-83.007617,UW157,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.99548,-83.011346,UW194,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995357,-83.01064,UW171,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.99536,-83.010722,UW173,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995347,-83.007944,UW110,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995338,-83.007708,UW102,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995566,-83.013557,UW246,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995397,-83.011633,UW191,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.99554,-83.012885,UW230,ELEVENTH AVE W,E1 Campus
1,Campus,44221,39.995239,-83.007617,UW179,ELEVENTH AVE W,E1 Campus
